0	0.003806
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.003728
28	0.000000
29	0.000000
30	0.004034
31	0.000000
32	0.004076
33	0.000000
34	0.003175
35	0.003740
36	0.003169
37	0.007564
38	0.003397
39	0.008405
40	0.005363
41	0.006463
42	0.014015
43	0.008369
44	0.009217
45	0.009686
46	0.010792
47	0.000000
48	0.011436
49	0.000000
50	0.000000
51	0.013185
52	0.000000
53	0.013690
54	0.000000
55	0.000000
56	0.014184
57	0.000000
58	0.000000
59	0.000000
60	0.015999
61	0.000000
62	0.000000
63	0.000000
64	0.015777
65	0.000000
66	0.000000
67	0.000000
68	0.016673
69	0.000000
70	0.000000
71	0.000000
72	0.018476
73	0.000000
74	0.000000
75	0.000000
76	0.019222
77	0.000000
78	0.000000
79	0.019150
80	0.000000
81	0.018753
82	0.018609
83	0.000000
84	0.000000
85	0.019992
86	0.000000
87	0.000000
88	0.019883
89	0.000000
90	0.000000
91	0.020358
92	0.000000
93	0.000000
94	0.000000
95	0.019727
96	0.000000
97	0.000000
98	0.018765
99	0.000000
100	0.000000
101	0.017707
102	0.000000
103	0.018350
104	0.000000
105	0.017088
106	0.017418
107	0.000000
108	0.000000
109	0.017911
110	0.017051
111	0.000000
112	0.016775
113	0.000000
114	0.000000
115	0.015452
116	0.000000
117	0.015139
118	0.000000
119	0.013570
120	0.012903
121	0.000000
122	0.012163
123	0.010871
124	0.000000
125	0.010708
126	0.009476
127	0.009145
128	0.008862
129	0.008484
130	0.008424
131	0.014051
132	0.005694
133	0.013450
134	0.011243
135	0.007299
136	0.007203
137	0.011153
138	0.010564
139	0.006433
140	0.015224
141	0.003066
142	0.008538
143	0.011935
144	0.004786
145	0.005002
146	0.007762
147	0.002706
148	0.002718
149	0.008622
150	0.008285
151	0.002946
152	0.005345
153	0.002766
154	0.004804
155	0.005075
156	0.002333
157	0.004371
158	0.004311
159	0.003842
160	0.000000
161	0.003998
162	0.004275
163	0.002357
164	0.000000
165	0.004233
166	0.000000
167	0.003734
168	0.000000
169	0.003848
170	0.005544
171	0.000000
172	0.003830
173	0.003944
174	0.000000
175	0.003662
176	0.003662
177	0.003716
178	0.000000
179	0.004990
180	0.003102
181	0.000000
182	0.003090
183	0.005002
184	0.003096
185	0.000000
186	0.004792
187	0.003373
188	0.000000
189	0.003692
190	0.005093
191	0.003475
192	0.003547
193	0.003385
194	0.005051
195	0.003295
196	0.003692
197	0.003415
198	0.003974
199	0.005213
200	0.003427
201	0.000000
202	0.004064
203	0.003704
204	0.000000
205	0.000000
206	0.004377
207	0.000000
208	0.000000
209	0.000000
210	0.000000
211	0.004443
212	0.000000
213	0.000000
214	0.000000
215	0.000000
216	0.000000
217	0.000000
218	0.000000
219	0.000000
220	0.000000
221	0.000000
222	0.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
