0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	27
20	27
21	27
22	27
23	27
24	27
25	27
26	27
27	27
28	27
29	27
30	30
31	30
32	30
33	30
34	30
35	30
36	30
37	32
38	32
39	32
40	32
41	32
42	34
43	34
44	34
45	35
46	35
47	35
48	36
49	36
50	37
51	37
52	37
53	38
54	39
55	39
56	40
57	41
58	42
59	42
60	43
61	44
62	45
63	46
64	48
65	51
66	53
67	56
68	60
69	64
70	68
71	72
72	76
73	79
74	81
75	82
76	85
77	88
78	91
79	95
80	98
81	101
82	103
83	105
84	106
85	109
86	110
87	112
88	115
89	117
90	119
91	120
92	122
93	123
94	125
95	126
96	127
97	128
98	129
99	130
100	131
101	131
102	132
103	133
104	133
105	133
106	134
107	134
108	134
109	135
110	135
111	136
112	136
113	137
114	137
115	137
116	138
117	138
118	138
119	139
120	139
121	140
122	140
123	140
124	140
125	140
126	141
127	142
128	142
129	142
130	143
131	143
132	143
133	143
134	143
135	144
136	144
137	145
138	145
139	146
140	146
141	146
142	147
143	148
144	149
145	149
146	149
147	150
148	150
149	150
150	151
151	152
152	152
153	153
154	154
155	154
156	155
157	155
158	156
159	157
160	157
161	158
162	158
163	159
164	159
165	161
166	161
167	162
168	162
169	163
170	165
171	165
172	167
173	167
174	169
175	169
176	170
177	170
178	170
179	172
180	172
181	173
182	173
183	175
184	175
185	176
186	176
187	177
188	177
189	179
190	179
191	179
192	180
193	180
194	182
195	182
196	183
197	183
198	183
199	184
200	184
201	186
202	186
203	186
204	187
205	187
206	189
207	189
208	190
209	190
210	190
211	191
212	191
213	192
214	192
215	193
216	193
217	194
218	194
219	194
220	195
221	195
222	196
223	196
224	197
225	197
226	198
227	198
228	199
229	199
230	199
231	200
232	200
233	202
234	202
235	202
236	203
237	203
238	203
239	206
240	206
241	206
242	206
243	206
244	211
245	211
246	211
247	211
248	211
249	211
250	211
251	211
252	211
253	211
254	211
255	211
