0	0.002591
1	0.000000
2	0.000421
3	0.000000
4	0.002032
5	0.000000
6	0.000908
7	0.000012
8	0.001798
9	0.000000
10	0.000992
11	0.000000
12	0.000824
13	0.000000
14	0.000950
15	0.000006
16	0.000968
17	0.000012
18	0.000920
19	0.000000
20	0.000649
21	0.000006
22	0.000331
23	0.000006
24	0.000301
25	0.000006
26	0.000301
27	0.000000
28	0.000313
29	0.000006
30	0.000301
31	0.000024
32	0.000018
33	0.000283
34	0.000000
35	0.000319
36	0.000030
37	0.000186
38	0.000090
39	0.000216
40	0.000108
41	0.000283
42	0.000132
43	0.000216
44	0.000222
45	0.000469
46	0.000247
47	0.001076
48	0.000457
49	0.002255
50	0.000884
51	0.001671
52	0.001419
53	0.002826
54	0.000896
55	0.002633
56	0.001040
57	0.003379
58	0.000956
59	0.004678
60	0.000673
61	0.003457
62	0.000794
63	0.007149
64	0.000325
65	0.007498
66	0.000697
67	0.012338
68	0.000313
69	0.003884
70	0.000271
71	0.004708
72	0.000228
73	0.000463
74	0.000198
75	0.000559
76	0.000361
77	0.000156
78	0.000373
79	0.000259
80	0.001028
81	0.000295
82	0.000860
83	0.000625
84	0.001311
85	0.001142
86	0.001221
87	0.001221
88	0.000703
89	0.001581
90	0.001569
91	0.001461
92	0.001978
93	0.001215
94	0.007492
95	0.002056
96	0.004636
97	0.004058
98	0.008778
99	0.005147
100	0.003247
101	0.008676
102	0.006614
103	0.008033
104	0.001984
105	0.010756
106	0.002297
107	0.012873
108	0.001533
109	0.007756
110	0.004708
111	0.007498
112	0.002110
113	0.010624
114	0.000198
115	0.005297
116	0.000090
117	0.008466
118	0.000042
119	0.004341
120	0.000030
121	0.006722
122	0.000060
123	0.004467
124	0.000138
125	0.001497
126	0.000138
127	0.001822
128	0.000132
129	0.001251
130	0.000150
131	0.003337
132	0.000463
133	0.000908
134	0.000349
135	0.005447
136	0.000271
137	0.003932
138	0.000331
139	0.001389
140	0.000397
141	0.000619
142	0.000649
143	0.001239
144	0.000469
145	0.001377
146	0.000697
147	0.002988
148	0.000962
149	0.001166
150	0.001034
151	0.005754
152	0.001425
153	0.004395
154	0.001221
155	0.002357
156	0.001184
157	0.001810
158	0.001166
159	0.003577
160	0.001118
161	0.001930
162	0.001221
163	0.006061
164	0.001124
165	0.004672
166	0.001353
167	0.001611
168	0.001046
169	0.001473
170	0.002038
171	0.001365
172	0.002152
173	0.001684
174	0.003638
175	0.001852
176	0.001900
177	0.001930
178	0.006301
179	0.002820
180	0.005922
181	0.003529
182	0.001870
183	0.005291
184	0.001744
185	0.004052
186	0.001834
187	0.008375
188	0.002465
189	0.009854
190	0.003030
191	0.006626
192	0.003301
193	0.007750
194	0.005387
195	0.008418
196	0.005069
197	0.014202
198	0.008159
199	0.019673
200	0.010492
201	0.013841
202	0.015224
203	0.026671
204	0.011592
205	0.020725
206	0.019258
207	0.021669
208	0.012139
209	0.023238
210	0.012229
211	0.034343
212	0.013059
213	0.023906
214	0.015789
215	0.019919
216	0.014057
217	0.018549
218	0.012211
219	0.012632
220	0.013246
221	0.012524
222	0.010372
223	0.012975
224	0.008321
225	0.009698
226	0.008646
227	0.010203
228	0.007263
229	0.008255
230	0.007576
231	0.006343
232	0.007756
233	0.005574
234	0.005640
235	0.002838
236	0.004636
237	0.001515
238	0.004888
239	0.002543
240	0.002688
241	0.001900
242	0.002934
243	0.000992
244	0.002116
245	0.000992
246	0.001677
247	0.000295
248	0.000433
249	0.000247
250	0.000259
251	0.000018
252	0.000030
253	0.000006
254	0.000006
255	0.000000
