0	0.017370
1	0.022409
2	0.023761
3	0.006289
4	0.000890
5	0.000048
6	0.000114
7	0.000054
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000006
22	0.000042
23	0.000090
24	0.000180
25	0.000619
26	0.001064
27	0.001978
28	0.012656
29	0.018470
30	0.004762
31	0.009259
32	0.013696
33	0.012344
34	0.012897
35	0.003505
36	0.008093
37	0.012554
38	0.009295
39	0.007708
40	0.007918
41	0.001696
42	0.001635
43	0.006590
44	0.008454
45	0.001684
46	0.001557
47	0.006788
48	0.008754
49	0.001581
50	0.000667
51	0.000072
52	0.000078
53	0.000012
54	0.000018
55	0.000072
56	0.000054
57	0.000048
58	0.000210
59	0.000253
60	0.000824
61	0.006518
62	0.008971
63	0.001371
64	0.000643
65	0.000072
66	0.000084
67	0.000012
68	0.000000
69	0.000000
70	0.000024
71	0.000054
72	0.000060
73	0.000060
74	0.000397
75	0.000156
76	0.000920
77	0.006103
78	0.008616
79	0.001431
80	0.000818
81	0.000066
82	0.000060
83	0.000084
84	0.000060
85	0.000084
86	0.000337
87	0.000301
88	0.000740
89	0.005532
90	0.008995
91	0.001365
92	0.000944
93	0.000090
94	0.000054
95	0.000012
96	0.000006
97	0.000012
98	0.000066
99	0.000084
100	0.000102
101	0.000313
102	0.000307
103	0.000770
104	0.005483
105	0.009536
106	0.001858
107	0.001329
108	0.000168
109	0.000132
110	0.000295
111	0.000259
112	0.000547
113	0.004389
114	0.010588
115	0.001726
116	0.001684
117	0.000180
118	0.000144
119	0.000150
120	0.000325
121	0.000343
122	0.000487
123	0.004034
124	0.010408
125	0.002249
126	0.002567
127	0.000439
128	0.000547
129	0.003968
130	0.010275
131	0.002868
132	0.002922
133	0.003788
134	0.010203
135	0.005369
136	0.012037
137	0.006307
138	0.012061
139	0.005940
140	0.012963
141	0.012722
142	0.013721
143	0.010005
144	0.012927
145	0.011165
146	0.009079
147	0.012115
148	0.009608
149	0.007371
150	0.006325
151	0.006902
152	0.007077
153	0.007582
154	0.007937
155	0.004654
156	0.007221
157	0.006025
158	0.006758
159	0.007425
160	0.005532
161	0.006782
162	0.007029
163	0.006205
164	0.004660
165	0.005105
166	0.005592
167	0.004774
168	0.004137
169	0.006133
170	0.007179
171	0.005676
172	0.006866
173	0.005640
174	0.006800
175	0.008021
176	0.006614
177	0.007089
178	0.006932
179	0.007185
180	0.006265
181	0.006403
182	0.007654
183	0.007353
184	0.006932
185	0.007985
186	0.007287
187	0.007203
188	0.007594
189	0.007967
190	0.008796
191	0.008814
192	0.009157
193	0.008556
194	0.008929
195	0.008387
196	0.007804
197	0.007395
198	0.007456
199	0.007107
200	0.007930
201	0.006211
202	0.005453
203	0.006650
204	0.005441
205	0.004533
206	0.005706
207	0.003595
208	0.003397
209	0.004461
210	0.006812
211	0.006590
212	0.006313
213	0.008454
214	0.007113
215	0.003698
216	0.002237
217	0.002970
218	0.002321
219	0.000096
220	0.000024
221	0.000000
222	0.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
