0	0.000000
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000004
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000004
45	0.000000
46	0.000004
47	0.000008
48	0.000008
49	0.000004
50	0.000011
51	0.000008
52	0.000019
53	0.000027
54	0.000023
55	0.000027
56	0.000046
57	0.000084
58	0.000080
59	0.000080
60	0.000099
61	0.000076
62	0.000164
63	0.000145
64	0.000179
65	0.000244
66	0.000301
67	0.000351
68	0.000385
69	0.000462
70	0.000465
71	0.000500
72	0.000706
73	0.000721
74	0.000889
75	0.001167
76	0.001366
77	0.001560
78	0.001747
79	0.002048
80	0.002373
81	0.002415
82	0.002705
83	0.002930
84	0.003315
85	0.003838
86	0.004333
87	0.003983
88	0.004704
89	0.005566
90	0.005318
91	0.005157
92	0.005775
93	0.005520
94	0.005680
95	0.008057
96	0.005714
97	0.005611
98	0.008507
99	0.005692
100	0.005817
101	0.007401
102	0.004803
103	0.005215
104	0.004307
105	0.004211
106	0.003613
107	0.003719
108	0.003448
109	0.003365
110	0.003063
111	0.003105
112	0.003101
113	0.003067
114	0.002602
115	0.002697
116	0.002560
117	0.002522
118	0.002277
119	0.002247
120	0.002419
121	0.002430
122	0.002254
123	0.002468
124	0.002472
125	0.002411
126	0.002392
127	0.002388
128	0.002609
129	0.002434
130	0.002335
131	0.002472
132	0.002228
133	0.002357
134	0.002762
135	0.002296
136	0.002335
137	0.002388
138	0.002438
139	0.002464
140	0.002407
141	0.002766
142	0.002598
143	0.002735
144	0.002575
145	0.002594
146	0.002846
147	0.002842
148	0.003189
149	0.002747
150	0.002541
151	0.003033
152	0.002987
153	0.003071
154	0.003132
155	0.003242
156	0.002762
157	0.003513
158	0.003716
159	0.003452
160	0.003708
161	0.003769
162	0.003674
163	0.004868
164	0.003777
165	0.003548
166	0.004017
167	0.003494
168	0.003670
169	0.005142
170	0.003620
171	0.004166
172	0.007442
173	0.007252
174	0.004665
175	0.005199
176	0.011971
177	0.005478
178	0.005718
179	0.009769
180	0.006069
181	0.005096
182	0.006001
183	0.004753
184	0.004795
185	0.006634
186	0.005211
187	0.005192
188	0.006550
189	0.007153
190	0.005882
191	0.006649
192	0.009895
193	0.005554
194	0.008816
195	0.009785
196	0.006832
197	0.007454
198	0.007942
199	0.008015
200	0.006439
201	0.010044
202	0.012218
203	0.006191
204	0.014256
205	0.014790
206	0.006927
207	0.014984
208	0.018578
209	0.006790
210	0.011192
211	0.016060
212	0.007462
213	0.008507
214	0.010265
215	0.007629
216	0.008923
217	0.012062
218	0.009430
219	0.011990
220	0.015308
221	0.013752
222	0.014080
223	0.012882
224	0.013855
225	0.013767
226	0.010422
227	0.010620
228	0.011135
229	0.010162
230	0.007549
231	0.007435
232	0.009136
233	0.007420
234	0.008286
235	0.008759
236	0.007660
237	0.008636
238	0.010044
239	0.005615
240	0.008839
241	0.005245
242	0.003429
243	0.003971
244	0.003590
245	0.002617
246	0.002628
247	0.002560
248	0.001873
249	0.001568
250	0.001789
251	0.001423
252	0.001293
253	0.001099
254	0.000996
255	0.005157
